GEOID,STATE,COUNTY,TRACT,BLOCK,P1_Total(001),P1_White(003),P1_Black(004),P1_AIAN(005),P1_Asian(006),P1_NHPI(007),P1_Other(008),P1_TwoPlus(009),P2_Total(001),P2_Hispanic(002),P2_NotHispanic(003),P2_NH_White(005),P2_NH_Black(006),P2_NH_AIAN(007),P2_NH_Asian(008),P2_NH_NHPI(009),P2_NH_Other(010),P2_NH_TwoPlus(011),H1_TotalUnits(001),H1_Occupied(002),H1_Vacant(003),P5_GQTotal(001),P5_Inst(002),P5_Correctional(003),P5_Juvenile(004),P5_Nursing(005),P5_OtherInst(006),P5_NonInst(007),P5_College(008),P5_Military(009),P5_OtherNonInst(010),ad_old,ad_new,place_share
361190024052001,36,119,002405,2001,99,59,0,0,11,0,15,14,99,22,77,59,0,0,11,0,5,2,42,38,4,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190024052007,36,119,002405,2007,137,65,5,0,12,0,47,8,137,47,90,64,5,0,12,0,8,1,55,52,3,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190014011005,36,119,001401,1005,83,60,0,0,2,0,13,8,83,22,61,58,0,0,2,0,0,1,33,33,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190024052006,36,119,002405,2006,208,96,15,0,4,0,74,19,208,108,100,79,15,0,4,0,0,2,74,62,12,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190024052000,36,119,002405,2000,55,28,7,0,1,0,18,1,55,18,37,26,7,0,0,0,4,0,29,27,2,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024053006,36,119,002405,3006,37,23,3,0,3,0,7,1,37,9,28,23,2,0,3,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024052005,36,119,002405,2005,262,147,35,1,14,0,27,38,262,77,185,138,31,0,12,0,4,0,97,97,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190001033000,36,119,000103,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000002
361190022044000,36,119,002204,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190021051010,36,119,002105,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190021061001,36,119,002106,1001,1106,225,398,4,221,0,197,61,1106,296,810,199,366,0,221,0,6,18,424,408,16,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000004
361190024051001,36,119,002405,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190024042006,36,119,002404,2006,104,41,13,0,17,0,13,20,104,32,72,41,13,0,17,0,0,1,29,29,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190015043003,36,119,001504,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000004
361190024034015,36,119,002403,4015,59,25,12,0,14,0,1,7,59,7,52,25,8,0,14,0,0,5,15,15,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190015051002,36,119,001505,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089,0.999999999999999
361190021052006,36,119,002105,2006,23,17,0,0,1,0,3,2,23,5,18,17,0,0,1,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190014014005,36,119,001401,4005,94,48,9,0,2,0,27,8,94,35,59,45,7,0,2,0,2,3,38,38,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024041002,36,119,002404,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190024031010,36,119,002403,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190009001014,36,119,000900,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092,0.9999999999999996
361190008022005,36,119,000802,2005,76,46,8,1,4,0,6,11,76,20,56,43,3,1,4,0,2,3,30,27,3,0,0,0,0,0,0,0,0,0,0,092,090,1.0000000000000002
361190021052016,36,119,002105,2016,43,36,0,0,3,0,1,3,43,8,35,28,0,0,3,0,1,3,10,10,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190021052007,36,119,002105,2007,47,24,0,0,13,0,5,5,47,9,38,24,0,0,13,0,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999993
361190024053005,36,119,002405,3005,84,35,2,0,22,0,12,13,84,24,60,35,2,0,22,0,0,1,34,31,3,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190024053012,36,119,002405,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000004
361190024041000,36,119,002404,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190015023003,36,119,001502,3003,153,93,11,0,19,0,10,20,153,23,130,91,11,0,19,0,1,8,60,60,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190015023001,36,119,001502,3001,150,122,9,1,4,0,8,6,150,14,136,120,9,1,2,0,0,4,51,46,5,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000002
361190024034005,36,119,002403,4005,96,32,15,0,2,0,24,23,96,47,49,30,10,0,2,0,0,7,31,24,7,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190015051006,36,119,001505,1006,291,161,32,2,14,0,47,35,291,94,197,139,29,0,13,0,6,10,195,191,4,0,0,0,0,0,0,0,0,0,0,089,089,0.9999999999999998
361190021032019,36,119,002103,2019,24,17,2,0,2,0,0,3,24,3,21,17,2,0,2,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190015022002,36,119,001502,2002,76,51,5,0,4,0,7,9,76,18,58,47,5,0,4,0,0,2,27,27,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190007011003,36,119,000701,1003,33,12,12,0,2,0,4,3,33,8,25,12,11,0,2,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000002
361190017011005,36,119,001701,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000007
361190022022001,36,119,002202,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190006021005,36,119,000602,1005,379,22,83,18,3,0,192,61,379,290,89,6,69,0,3,0,0,11,150,145,5,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190006022000,36,119,000602,2000,282,101,58,1,5,0,69,48,282,123,159,87,57,0,4,0,0,11,95,92,3,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190015031007,36,119,001503,1007,14,10,0,0,0,0,4,0,14,4,10,10,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000002
361190021013007,36,119,002101,3007,22,8,5,0,7,0,0,2,22,2,20,8,4,0,7,0,0,1,9,0,9,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999997
361190001012004,36,119,000101,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190008032003,36,119,000803,2003,113,58,4,1,20,0,11,19,113,25,88,58,2,0,20,0,3,5,38,38,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190007021001,36,119,000702,1001,1444,950,136,4,105,0,96,153,1444,246,1198,909,126,0,105,0,15,43,929,852,77,0,0,0,0,0,0,0,0,0,0,092,092,1.0000000000000004
361190007021002,36,119,000702,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,092,1.0
361190017012001,36,119,001701,2001,75,11,1,0,19,0,18,26,75,37,38,11,1,0,19,0,2,5,20,15,5,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190017012004,36,119,001701,2004,97,37,19,1,8,0,19,13,97,23,74,37,19,0,8,0,7,3,29,28,1,7,0,0,0,0,0,7,0,0,7,090,090,0.9999999999999998
361190016003005,36,119,001600,3005,27,4,2,0,0,0,9,12,27,19,8,4,2,0,0,0,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190017014007,36,119,001701,4007,137,82,11,0,8,0,5,31,137,34,103,71,11,0,8,0,0,13,42,37,5,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190017013007,36,119,001701,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190016004000,36,119,001600,4000,52,46,0,0,2,0,3,1,52,10,42,40,0,0,2,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190016004006,36,119,001600,4006,149,59,18,2,8,0,36,26,149,82,67,45,13,0,8,0,0,1,52,52,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190011022000,36,119,001102,2000,46,12,19,0,0,0,7,8,46,16,30,9,16,0,0,0,0,5,8,8,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190015032004,36,119,001503,2004,120,108,3,0,3,0,3,3,120,10,110,105,2,0,3,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000002
361190024051004,36,119,002405,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190002053002,36,119,000205,3002,299,26,78,2,11,0,120,62,299,194,105,16,64,0,10,0,7,8,123,117,6,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190002031002,36,119,000203,1002,70,49,2,0,2,0,8,9,70,15,55,49,0,0,0,0,1,5,19,8,11,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000002
361190013041000,36,119,001304,1000,1169,114,276,36,65,0,523,155,1169,770,399,80,236,0,58,0,18,7,387,356,31,0,0,0,0,0,0,0,0,0,0,089,089,0.999999999999999
361190012003001,36,119,001200,3001,186,15,75,6,2,0,74,14,186,93,93,14,73,2,2,0,0,2,55,55,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022011025,36,119,002201,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999997
361190015032002,36,119,001503,2002,144,114,6,0,16,0,5,3,144,19,125,103,6,0,16,0,0,0,70,69,1,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000002
361190015032001,36,119,001503,2001,106,67,15,0,0,0,15,9,106,27,79,64,14,0,0,0,0,1,36,34,2,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190015032006,36,119,001503,2006,132,88,24,0,7,0,10,3,132,24,108,88,12,0,7,0,1,0,80,80,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190015031004,36,119,001503,1004,127,93,14,0,4,0,11,5,127,24,103,91,8,0,4,0,0,0,54,47,7,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000002
361190009003014,36,119,000900,3014,35,22,4,0,0,0,5,4,35,14,21,16,4,0,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,092,090,1.0
361190019001005,36,119,001900,1005,164,80,13,0,29,0,26,16,164,41,123,76,8,0,29,0,3,7,58,58,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190021042009,36,119,002104,2009,54,35,4,0,5,0,2,8,54,10,44,35,4,0,5,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190021042010,36,119,002104,2010,111,69,9,0,21,0,3,9,111,14,97,67,9,0,21,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190023001013,36,119,002300,1013,278,156,19,0,20,0,58,25,278,90,188,151,17,0,17,0,2,1,98,98,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000004
361190023001014,36,119,002300,1014,46,13,7,0,5,0,9,12,46,27,19,9,4,0,5,0,0,1,22,22,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190008032010,36,119,000803,2010,46,24,3,4,2,0,11,2,46,16,30,22,3,0,2,0,3,0,14,5,9,7,0,0,0,0,0,7,0,0,7,090,090,1.0
361190001034000,36,119,000103,4000,452,44,84,15,7,0,242,60,452,351,101,15,76,0,7,0,0,3,144,129,15,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000004
361190001034002,36,119,000103,4002,216,21,77,3,1,0,75,39,216,135,81,8,68,0,1,0,0,4,76,65,11,0,0,0,0,0,0,0,0,0,0,089,089,0.9999999999999998
361190024021000,36,119,002402,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190002042003,36,119,000204,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190020004028,36,119,002000,4028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190023001020,36,119,002300,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.000000000000001
361190013011007,36,119,001301,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190013011003,36,119,001301,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190008022010,36,119,000802,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,092,090,1.0
361190021032008,36,119,002103,2008,67,61,0,0,0,0,1,5,67,5,62,61,0,0,0,0,0,1,22,22,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190021033007,36,119,002103,3007,60,56,0,0,0,0,1,3,60,4,56,55,0,0,0,0,1,0,14,14,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021031012,36,119,002103,1012,25,16,0,0,0,0,5,4,25,9,16,16,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021033019,36,119,002103,3019,41,41,0,0,0,0,0,0,41,0,41,41,0,0,0,0,0,0,14,10,4,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021031008,36,119,002103,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000009
361190021033025,36,119,002103,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999996
361190014031003,36,119,001403,1003,207,107,25,1,8,0,29,37,207,74,133,102,19,0,4,0,1,7,78,78,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999992
361190014034006,36,119,001403,4006,198,124,10,2,2,0,47,13,198,75,123,110,8,2,2,0,0,1,93,93,0,0,0,0,0,0,0,0,0,0,0,089,089,0.9999999999999999
361190014033002,36,119,001403,3002,336,199,27,0,22,3,48,37,336,106,230,181,24,0,22,0,0,3,127,117,10,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000004
361190014033003,36,119,001403,3003,210,132,10,0,17,0,22,29,210,61,149,123,7,0,14,0,0,5,75,75,0,0,0,0,0,0,0,0,0,0,0,089,089,0.9999999999999997
361190008012004,36,119,000801,2004,54,32,9,2,3,0,0,8,54,5,49,31,8,2,3,0,0,5,11,11,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190008012005,36,119,000801,2005,55,36,2,0,5,0,0,12,55,12,43,34,2,0,5,0,0,2,20,20,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190008022008,36,119,000802,2008,41,26,3,0,2,0,2,8,41,6,35,26,1,0,2,0,0,6,9,9,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190008013001,36,119,000801,3001,529,233,77,7,51,0,114,47,529,213,316,197,65,0,50,0,0,4,180,170,10,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999997
361190008022013,36,119,000802,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190008022012,36,119,000802,2012,20,1,2,5,0,0,4,8,20,14,6,1,0,1,0,0,0,4,4,2,2,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190016002006,36,119,001600,2006,137,73,9,0,7,0,34,14,137,53,84,65,8,0,7,0,4,0,53,39,14,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190016002000,36,119,001600,2000,112,46,21,0,10,0,7,28,112,39,73,35,19,0,10,0,2,7,42,40,2,9,0,0,0,0,0,9,0,0,9,090,090,1.0
361190016003001,36,119,001600,3001,58,12,15,0,2,0,14,15,58,30,28,10,15,0,1,0,0,2,19,19,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190016001004,36,119,001600,1004,167,63,60,0,9,0,19,16,167,43,124,60,54,0,9,0,0,1,55,55,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190016001005,36,119,001600,1005,85,37,18,0,1,0,15,14,85,24,61,37,17,0,1,0,1,5,36,36,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190016001001,36,119,001600,1001,50,11,18,2,0,0,9,10,50,33,17,5,10,2,0,0,0,0,12,7,5,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190017014003,36,119,001701,4003,70,25,4,1,0,0,34,6,70,47,23,22,0,0,0,0,0,1,38,38,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190016002004,36,119,001600,2004,172,60,14,0,0,0,71,27,172,112,60,48,10,0,0,0,0,2,68,56,12,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190016003002,36,119,001600,3002,25,1,6,1,1,0,6,10,25,17,8,1,3,1,1,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190016003003,36,119,001600,3003,120,27,10,0,3,0,50,30,120,83,37,21,10,0,3,0,1,2,51,51,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190016003010,36,119,001600,3010,64,8,7,1,14,0,21,13,64,39,25,4,6,0,14,0,0,1,21,17,4,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190016001006,36,119,001600,1006,100,39,9,5,3,0,25,19,100,47,53,34,8,0,3,0,0,8,50,50,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190018002003,36,119,001800,2003,115,18,27,1,3,0,49,17,115,74,41,5,27,0,3,0,0,6,36,36,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190018002005,36,119,001800,2005,93,26,31,0,4,0,25,7,93,36,57,24,31,0,2,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190017012002,36,119,001701,2002,84,41,1,0,0,0,24,18,84,38,46,39,1,0,0,0,4,2,30,30,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190017012000,36,119,001701,2000,29,15,2,0,3,0,2,7,29,6,23,15,2,0,3,0,1,2,18,18,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190017014005,36,119,001701,4005,82,34,9,0,10,0,11,18,82,27,55,32,9,0,8,0,1,5,32,32,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190017012006,36,119,001701,2006,79,54,4,0,3,0,13,5,79,21,58,52,2,0,3,0,0,1,32,32,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190017014006,36,119,001701,4006,70,33,4,0,9,0,7,17,70,24,46,33,0,0,9,0,0,4,29,26,3,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190017014004,36,119,001701,4004,213,82,20,4,8,0,75,24,213,109,104,73,20,1,8,0,0,2,98,98,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190016003004,36,119,001600,3004,164,66,21,0,10,0,40,27,164,66,98,63,19,0,10,0,1,5,76,75,1,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999999
361190016003007,36,119,001600,3007,258,89,34,8,10,0,68,49,258,152,106,68,24,0,10,0,0,4,95,94,1,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190017014008,36,119,001701,4008,193,91,8,4,5,0,39,46,193,84,109,91,8,1,5,0,0,4,75,69,6,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190017014011,36,119,001701,4011,187,79,13,0,1,1,70,23,187,96,91,67,13,0,1,1,6,3,69,65,4,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190017013002,36,119,001701,3002,74,64,0,0,1,0,1,8,74,9,65,60,0,0,1,0,0,4,29,29,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190017012007,36,119,001701,2007,90,31,9,3,26,0,10,11,90,24,66,31,6,0,25,0,4,0,32,32,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190017011004,36,119,001701,1004,103,49,28,0,0,0,18,8,103,30,73,44,28,0,0,0,0,1,47,47,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190017014009,36,119,001701,4009,32,5,1,5,1,0,9,11,32,20,12,3,0,0,1,0,3,5,7,7,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190017011002,36,119,001701,1002,112,74,2,0,5,0,19,12,112,35,77,70,2,0,5,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190017013006,36,119,001701,3006,81,41,13,0,11,0,11,5,81,14,67,41,13,0,11,0,0,2,36,36,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190017013010,36,119,001701,3010,116,54,8,5,0,0,33,16,116,62,54,45,8,0,0,0,0,1,43,43,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190016004007,36,119,001600,4007,37,12,4,0,5,0,8,8,37,20,17,12,0,0,5,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190016004003,36,119,001600,4003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190023002001,36,119,002300,2001,85,19,41,0,0,0,20,5,85,40,45,4,41,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190022031004,36,119,002203,1004,320,227,30,0,9,0,29,25,320,61,259,220,21,0,8,0,2,8,244,218,26,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999996
361190022031002,36,119,002203,1002,122,75,6,1,7,0,14,19,122,36,86,67,5,1,7,0,0,6,70,70,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190022024004,36,119,002202,4004,186,155,7,0,17,0,1,6,186,7,179,151,7,0,17,0,1,3,75,67,8,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190022044003,36,119,002204,4003,92,70,2,0,4,0,3,13,92,15,77,70,2,0,4,0,0,1,65,60,5,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000004
361190021043003,36,119,002104,3003,615,201,139,1,59,0,154,61,615,240,375,186,123,0,59,0,5,2,341,333,8,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190021043001,36,119,002104,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190022031000,36,119,002203,1000,781,411,114,2,68,0,114,72,781,209,572,381,103,2,68,0,12,6,570,524,46,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190014031001,36,119,001403,1001,157,80,2,0,0,0,49,26,157,77,80,73,2,0,0,0,3,2,58,55,3,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190013011008,36,119,001301,1008,163,43,4,5,37,0,46,28,163,86,77,35,4,0,37,0,1,0,59,50,9,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000004
361190014032001,36,119,001403,2001,212,110,26,2,8,0,44,22,212,78,134,107,19,0,8,0,0,0,123,123,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000002
361190014032003,36,119,001403,2003,156,72,16,3,13,0,38,14,156,52,104,66,15,3,13,0,0,7,60,56,4,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000002
361190014034009,36,119,001403,4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190013013003,36,119,001301,3003,34,12,3,0,0,0,6,13,34,13,21,11,2,0,0,0,0,8,10,10,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000002
361190002023010,36,119,000202,3010,159,36,60,0,6,0,27,30,159,52,107,35,57,0,6,0,1,8,87,86,1,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190002051003,36,119,000205,1003,248,21,48,9,15,1,117,37,248,173,75,10,30,3,15,0,8,9,72,67,5,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190002033003,36,119,000203,3003,41,17,6,0,4,0,3,11,41,23,18,11,3,0,0,0,0,4,11,10,1,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190013051006,36,119,001305,1006,492,67,57,20,6,0,231,111,492,384,108,53,40,3,6,0,0,6,152,141,11,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190013021000,36,119,001302,1000,287,33,56,8,2,2,130,56,287,206,81,20,53,0,2,0,2,4,94,94,0,0,0,0,0,0,0,0,0,0,0,089,089,1.0
361190013041003,36,119,001304,1003,158,30,33,0,16,0,44,35,158,71,87,24,33,0,14,0,5,11,32,24,8,0,0,0,0,0,0,0,0,0,0,089,089,0.9999999999999999
361190011023002,36,119,001102,3002,461,77,143,6,0,0,170,65,461,266,195,62,123,1,0,0,0,9,151,126,25,0,0,0,0,0,0,0,0,0,0,090,090,1.0000000000000004
361190012003003,36,119,001200,3003,334,141,30,2,24,0,100,37,334,156,178,123,25,2,24,0,2,2,115,115,0,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190011022009,36,119,001102,2009,54,23,12,4,0,0,12,3,54,29,25,22,2,1,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,090,090,1.0
361190013012006,36,119,001301,2006,23,13,7,0,1,0,2,0,23,2,21,12,7,0,1,0,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,090,090,0.9999999999999998
361190002042001,36,119,000204,2001,398,41,84,0,13,0,199,61,398,276,122,22,73,0,13,0,9,5,134,117,17,0,0,0,0,0,0,0,0,0,0,089,089,1.0000000000000002
